from_node_id,to_node_id,maxspeed,length,speed_kph,travel_time,bearing,geometry,highway_type,out_degree,in_degree,lanes
1152,708,0,83.697,46.2,6.5,21.3,"LINESTRING (-8.637831800000001 41.1550394, -8.637510600000001 41.1556584, -8.6374937 41.1556909, -8.637468 41.1557405)",5,2,1,2
1152,3280,0,75.277,44.4,6.1,285.6,"LINESTRING (-8.637831800000001 41.1550394, -8.637919800000001 41.1550579, -8.6386979 41.1552212)",3,2,1,0
1153,1162,0,80.898,44.4,6.6,282.9,"LINESTRING (-8.636383500000001 41.1579269, -8.6364865 41.1579442, -8.637325300000001 41.1580897)",3,2,3,0
1153,2335,0,331.22,44.4,26.9,89.4,"LINESTRING (-8.636383500000001 41.1579269, -8.6362825 41.1578992, -8.6357839 41.1578199, -8.635600500000001 41.1577881, -8.6354676 41.1577611, -8.635403 41.15774, -8.635368400000001 41.1577332, -8.6347884 41.1576385, -8.634733499999999 41.1576284, -8.6341888 41.1575286, -8.633966900000001 41.157491, -8.633858699999999 41.1574776, -8.633737999999999 41.1574738, -8.633640099999999 41.1574872, -8.632759200000001 41.157923, -8.6326882 41.1579584)",3,3,3,0
1153,106,0,127.046,46.2,9.9,21.2,"LINESTRING (-8.636383500000001 41.1579269, -8.636356299999999 41.1579796, -8.635861999999999 41.1589379, -8.6358336 41.1589918)",5,2,3,2
1154,1155,0,17.943,44.4,1.5,175.2,"LINESTRING (-8.6528242 41.1570522, -8.6528425 41.1569711, -8.6528068 41.1568967)",3,2,2,0
1154,1145,0,63.704,44.4,5.2,47.8,"LINESTRING (-8.6528242 41.1570522, -8.6524874 41.1572579, -8.6523527 41.1573466, -8.652262800000001 41.1574354)",3,2,2,0
1154,3528,0,25.998,44.4,2.1,245.2,"LINESTRING (-8.6528242 41.1570522, -8.6530088 41.1569923, -8.653105999999999 41.1569543)",3,2,2,0
1155,1180,0,86.945,44.4,7.0,162.6,"LINESTRING (-8.6528068 41.1568967, -8.652711699999999 41.1568211, -8.652593 41.1567573, -8.6525239 41.1566796, -8.652462099999999 41.1565711, -8.6524412 41.1564805, -8.6524444 41.1563899, -8.6525281 41.1562279)",3,4,3,0
1155,1154,0,17.943,44.4,1.5,355.2,"LINESTRING (-8.6528068 41.1568967, -8.6528425 41.1569711, -8.6528242 41.1570522)",3,3,3,0
1156,3675,0,46.154,44.4,3.7,357.4,"LINESTRING (-8.6550349 41.1556651, -8.655074000000001 41.1560088, -8.655059899999999 41.1560781)",3,1,3,0
1156,1171,0,221.789,44.4,18.0,197.4,"LINESTRING (-8.6550349 41.1556651, -8.6555842 41.15551, -8.6558194 41.1553132, -8.6559735 41.1550801, -8.656031 41.154955, -8.6560548 41.1548117, -8.6560401 41.1546807, -8.655990600000001 41.1545271, -8.6558571 41.1543499, -8.655742099999999 41.1542157, -8.6556716 41.1541333)",3,4,3,0
1156,1180,0,244.964,44.4,19.9,73.4,"LINESTRING (-8.6550349 41.1556651, -8.6545746 41.1556963, -8.6541973 41.1556797, -8.653792299999999 41.1556392, -8.6535475 41.155609, -8.6533751 41.1556011, -8.653193099999999 41.1556261, -8.652999400000001 41.1557028, -8.6528391 41.155817, -8.652696000000001 41.1559612, -8.652583099999999 41.1561179, -8.6525281 41.1562279)",3,4,3,0
1157,3098,0,36.307,44.4,2.9,126.3,"LINESTRING (-8.6549367 41.1523764, -8.6548018 41.1522619, -8.6547128 41.1522131, -8.6546638 41.1522008, -8.6545972 41.1521884)",3,2,1,0
1157,1143,0,26.818,44.4,2.2,187.9,"LINESTRING (-8.6549367 41.1523764, -8.6549298 41.1522992, -8.6549405 41.1522326, -8.6549801 41.1521406)",3,2,1,0
1158,4613,50,102.684,50.0,7.4,258.6,"LINESTRING (-8.6539888 41.1534918, -8.6540982 41.1534755, -8.654352899999999 41.1534375, -8.6545539 41.1533888, -8.654723799999999 41.1533346, -8.654800699999999 41.1533165, -8.6548892 41.153306, -8.655017300000001 41.1533052, -8.6551784 41.153312)",3,4,3,2
1158,1174,50,177.127,50.0,12.8,95.1,"LINESTRING (-8.6539888 41.1534918, -8.653829 41.1534955, -8.653279899999999 41.1535081, -8.652719100000001 41.1534907, -8.652555 41.1534856, -8.652222200000001 41.1534745, -8.6520767 41.1534418, -8.6519285 41.1533589, -8.6519204 41.153353)",3,2,3,2
1158,1176,0,180.419,44.4,14.6,16.5,"LINESTRING (-8.6539888 41.1534918, -8.653977899999999 41.1536047, -8.6539219 41.1538532, -8.653829500000001 41.1540665, -8.6537031 41.1542733, -8.6535589 41.154473, -8.653426100000001 41.1547127, -8.653372600000001 41.1548585, -8.653359 41.1549455, -8.6533886 41.1550217)",3,3,3,0
1159,1174,50,20.41,50.0,1.5,324.9,"LINESTRING (-8.6517801 41.1532029, -8.6519204 41.153353)",3,2,2,2
1159,1173,0,24.549,44.4,2.0,2.2,"LINESTRING (-8.6517801 41.1532029, -8.6517686 41.1534235)",3,2,2,0
1159,348,50,80.983,50.0,5.8,173.8,"LINESTRING (-8.6517801 41.1532029, -8.6517348 41.153053, -8.651709500000001 41.1529463, -8.651695800000001 41.1526043, -8.651688399999999 41.1525563, -8.651676800000001 41.1524811)",3,3,2,0
1160,1161,0,87.371,44.4,7.1,225.9,"LINESTRING (-8.6385615 41.1566662, -8.638976 41.1563695, -8.6393106 41.1561192)",3,3,1,0
1160,2236,0,81.316,44.4,6.6,290.6,"LINESTRING (-8.6385615 41.1566662, -8.638696400000001 41.1567412, -8.6388692 41.1568298, -8.6390511 41.1568885, -8.6392186 41.1569165, -8.639355500000001 41.156918, -8.6394436 41.1569164)",3,1,1,0
1161,2273,0,82.349,44.4,6.7,195.3,"LINESTRING (-8.6393106 41.1561192, -8.639570300000001 41.1554049)",3,2,3,0
1161,3281,0,77.338,44.4,6.3,104.6,"LINESTRING (-8.6393106 41.1561192, -8.6390104 41.1560605, -8.6384165 41.1559444)",3,2,3,0
1161,2274,0,82.362,44.4,6.7,286.3,"LINESTRING (-8.6393106 41.1561192, -8.639542499999999 41.1561702, -8.6402549 41.1563269)",3,3,3,0
1162,1153,0,80.898,44.4,6.6,102.9,"LINESTRING (-8.637325300000001 41.1580897, -8.6364865 41.1579442, -8.636383500000001 41.1579269)",3,3,3,0
1162,1148,0,311.636,44.4,25.3,282.3,"LINESTRING (-8.637325300000001 41.1580897, -8.639436 41.1584325, -8.639658799999999 41.1584687, -8.640383099999999 41.1585863, -8.640850800000001 41.158663, -8.6409629 41.1586844)",3,2,3,0
1163,2272,0,149.8,44.4,12.1,153.5,"LINESTRING (-8.640429599999999 41.1555883, -8.6404961 41.1552203, -8.6405774 41.1549489, -8.6406054 41.1548553, -8.6404663 41.1548279, -8.6398367 41.1546912)",3,2,2,0
1164,1443,0,79.087,46.2,6.2,356.9,"LINESTRING (-8.6247325 41.16186, -8.624783600000001 41.1625702)",5,2,3,2
1164,4704,0,40.825,44.4,3.3,281.9,"LINESTRING (-8.6247325 41.16186, -8.6251376 41.1619243, -8.625209699999999 41.1619357)",3,3,3,0
1164,4401,0,82.852,46.2,6.5,178.7,"LINESTRING (-8.6247325 41.16186, -8.624712799999999 41.1612309, -8.6247092 41.1611151)",5,2,3,2
1165,1226,0,140.322,44.4,11.4,102.2,"LINESTRING (-8.627822999999999 41.1623574, -8.627717199999999 41.162341, -8.6261847 41.1620905)",3,2,2,0
1165,278,0,131.516,48.6,9.7,13.4,"LINESTRING (-8.627822999999999 41.1623574, -8.6277133 41.162704, -8.627675999999999 41.1628218, -8.627620200000001 41.162998, -8.6275868 41.1631054, -8.627485999999999 41.163422, -8.6274598 41.1635081)",4,2,2,2
1166,1652,0,30.342,44.4,2.5,142.5,"LINESTRING (-8.6609418 41.1504706, -8.660883699999999 41.1504253, -8.660721499999999 41.1502546)",3,2,2,0
1166,351,0,27.806,48.6,2.1,82.2,"LINESTRING (-8.6609418 41.1504706, -8.6607416 41.1504918, -8.660612799999999 41.1505047)",4,2,2,3
1166,777,0,64.736,48.6,4.8,264.5,"LINESTRING (-8.6609418 41.1504706, -8.6612717 41.1504451, -8.6614614 41.1504315, -8.6617114 41.1504148)",4,3,2,3
1167,120,0,105.02,44.4,8.5,71.9,"LINESTRING (-8.655242899999999 41.1486677, -8.6551486 41.1486913, -8.6550735 41.1487037, -8.6549681 41.1487079, -8.6548608 41.1487073, -8.6547535 41.1487156, -8.6546591 41.1487305, -8.6545801 41.1487539, -8.654504599999999 41.1487826, -8.6542729 41.1488829, -8.654237500000001 41.148897, -8.654071200000001 41.1489564)",3,2,3,0
1167,1170,0,35.36,44.4,2.9,274.8,"LINESTRING (-8.655242899999999 41.1486677, -8.655332899999999 41.148663, -8.6554322 41.1486691, -8.6555663 41.1486776, -8.6556617 41.1486941)",3,4,3,0
1168,1169,0,245.606,44.4,19.9,255.1,"LINESTRING (-8.6556534 41.148427, -8.6558776 41.1482961, -8.6562044 41.1481339, -8.6566227 41.1479257, -8.6568626 41.1478062, -8.6570994 41.1476833, -8.6573411 41.1475648, -8.6574013 41.1475419, -8.6574694 41.1475398, -8.6575285 41.1475428, -8.657583600000001 41.1475637, -8.6576386 41.147618, -8.657663299999999 41.1476528, -8.657672099999999 41.1476875, -8.6576547 41.1477826, -8.6576462 41.1478552, -8.657649599999999 41.1479248, -8.657673900000001 41.1480208)",3,4,2,0
1168,1167,0,43.608,44.4,3.5,52.1,"LINESTRING (-8.6556534 41.148427, -8.6554346 41.148544, -8.655242899999999 41.1486677)",3,2,2,0
1169,1168,0,245.606,44.4,19.9,75.1,"LINESTRING (-8.657673900000001 41.1480208, -8.657649599999999 41.1479248, -8.6576462 41.1478552, -8.6576547 41.1477826, -8.657672099999999 41.1476875, -8.657663299999999 41.1476528, -8.6576386 41.147618, -8.657583600000001 41.1475637, -8.6575285 41.1475428, -8.6574694 41.1475398, -8.6574013 41.1475419, -8.6573411 41.1475648, -8.6570994 41.1476833, -8.6568626 41.1478062, -8.6566227 41.1479257, -8.6562044 41.1481339, -8.6558776 41.1482961, -8.6556534 41.148427)",3,2,4,0
1169,4853,0,51.997,39.2,4.8,347.5,"LINESTRING (-8.657673900000001 41.1480208, -8.6577283 41.1483335, -8.6577825 41.1484494, -8.657806600000001 41.1484725)",0,3,4,0
1169,1653,0,90.051,44.4,7.3,284.5,"LINESTRING (-8.657673900000001 41.1480208, -8.657813300000001 41.1480526, -8.658074600000001 41.1481019, -8.6585708 41.1481955, -8.658613799999999 41.1482036, -8.658715000000001 41.1482235)",3,3,4,0
1169,1654,0,135.04,44.4,10.9,60.6,"LINESTRING (-8.657673900000001 41.1480208, -8.657182300000001 41.1481123, -8.6571164 41.1481357, -8.656732 41.1482897, -8.6564333 41.1484792, -8.656304799999999 41.1486019)",3,3,4,0
1170,1168,0,31.337,44.4,2.5,178.7,"LINESTRING (-8.6556617 41.1486941, -8.6556164 41.148626, -8.6556088 41.1485846, -8.6556047 41.1485432, -8.6556202 41.1484878, -8.6556534 41.148427)",3,2,3,0
1170,1655,0,88.794,44.4,7.2,328.3,"LINESTRING (-8.6556617 41.1486941, -8.655704500000001 41.1487352, -8.655732799999999 41.1487619, -8.655757599999999 41.1487912, -8.6557753 41.1488245, -8.6557859 41.1488578, -8.655792999999999 41.1489018, -8.655789499999999 41.1489431, -8.655772600000001 41.1489939, -8.655748600000001 41.1490367, -8.65574 41.1490822, -8.6557455 41.149125, -8.655779900000001 41.1491713, -8.655828400000001 41.1492096, -8.655860499999999 41.1492286, -8.6558925 41.1492423, -8.6559635 41.1492525, -8.656034399999999 41.1492548, -8.6561156 41.1492482)",3,3,3,0
1170,1654,0,58.107,44.4,4.7,259.2,"LINESTRING (-8.6556617 41.1486941, -8.655730399999999 41.1487137, -8.6558157 41.1487325, -8.655873700000001 41.1487389, -8.6559384 41.1487345, -8.6559884 41.1487246, -8.656047600000001 41.1487075, -8.6561547 41.1486631, -8.656304799999999 41.1486019)",3,3,3,0
1170,1167,0,35.36,44.4,2.9,94.8,"LINESTRING (-8.6556617 41.1486941, -8.6555663 41.1486776, -8.6554322 41.1486691, -8.655332899999999 41.148663, -8.655242899999999 41.1486677)",3,2,3,0
1171,1176,0,271.197,44.4,22.0,62.7,"LINESTRING (-8.6556716 41.1541333, -8.6555939 41.1541804, -8.6555567 41.1542029, -8.6553953 41.1542773, -8.655336 41.1543287, -8.6552945 41.1543787, -8.655254899999999 41.154433, -8.6552331 41.1544846, -8.655218899999999 41.1545349, -8.6551422 41.1548073, -8.6551086 41.1549101, -8.6550647 41.1550442, -8.6550376 41.1550799, -8.6550016 41.1551102, -8.654930500000001 41.1551525, -8.6548531 41.1551868, -8.6547977 41.1551979, -8.6547369 41.1552024, -8.654457600000001 41.1551898, -8.653883799999999 41.1551639, -8.6536419 41.1551464, -8.6535738 41.155136, -8.6535057 41.1551112, -8.6534447 41.1550701, -8.6533886 41.1550217)",3,3,3,0
1171,4613,0,101.73,44.4,8.2,155.7,"LINESTRING (-8.6556716 41.1541333, -8.655576 41.1540226, -8.6554319 41.1538311, -8.6552889 41.153638, -8.6552288 41.153559, -8.655196200000001 41.15346, -8.6551784 41.153312)",3,4,3,0
1171,1156,0,221.789,44.4,18.0,17.4,"LINESTRING (-8.6556716 41.1541333, -8.655742099999999 41.1542157, -8.6558571 41.1543499, -8.655990600000001 41.1545271, -8.6560401 41.1546807, -8.6560548 41.1548117, -8.656031 41.154955, -8.6559735 41.1550801, -8.6558194 41.1553132, -8.6555842 41.15551, -8.6550349 41.1556651)",3,3,3,0
1171,4616,0,65.875,44.4,5.3,223.8,"LINESTRING (-8.6556716 41.1541333, -8.6556461 41.1540695, -8.6556383 41.1540176, -8.655643599999999 41.1539723, -8.6556578 41.1539217, -8.6556772 41.1538917, -8.655710900000001 41.1538617, -8.655748900000001 41.1538411, -8.655794 41.1538204, -8.6558931 41.1538044, -8.6559872 41.1538002, -8.6560953 41.1538012)",3,2,3,0
1172,1173,0,147.148,44.4,11.9,162.6,"LINESTRING (-8.6522588 41.1546029, -8.652127 41.1545103, -8.651714699999999 41.1539776, -8.651674699999999 41.1539154, -8.651656300000001 41.1538279, -8.6517009 41.1536593, -8.6517351 41.1535182, -8.6517686 41.1534235)",3,2,1,0
1173,1174,0,14.933,44.4,1.2,238.3,"LINESTRING (-8.6517686 41.1534235, -8.6519204 41.153353)",3,2,2,0
1173,1172,0,147.148,44.4,11.9,342.6,"LINESTRING (-8.6517686 41.1534235, -8.6517351 41.1535182, -8.6517009 41.1536593, -8.651656300000001 41.1538279, -8.651674699999999 41.1539154, -8.651714699999999 41.1539776, -8.652127 41.1545103, -8.6522588 41.1546029)",3,1,2,0
1174,1159,50,20.41,50.0,1.5,144.9,"LINESTRING (-8.6519204 41.153353, -8.6517801 41.1532029)",3,3,3,2
1174,1158,50,177.127,50.0,12.8,275.1,"LINESTRING (-8.6519204 41.153353, -8.6519285 41.1533589, -8.6520767 41.1534418, -8.652222200000001 41.1534745, -8.652555 41.1534856, -8.652719100000001 41.1534907, -8.653279899999999 41.1535081, -8.653829 41.1534955, -8.6539888 41.1534918)",3,3,3,2
1175,768,0,43.626,10.0,15.7,63.5,"LINESTRING (-8.650850500000001 41.1545611, -8.650384000000001 41.1547359)",7,2,3,0
1175,1176,0,241.106,10.0,86.8,283.6,"LINESTRING (-8.650850500000001 41.1545611, -8.6509619 41.1547192, -8.651026399999999 41.1547779, -8.651088400000001 41.1548331, -8.651252299999999 41.1549136, -8.6513919 41.1549922, -8.651531500000001 41.1550493, -8.6516608 41.1550801, -8.651822599999999 41.1550987, -8.652108999999999 41.1550969, -8.652259900000001 41.1550958, -8.6523965 41.1551115, -8.652623999999999 41.1551838, -8.6533886 41.1550217)",7,3,3,0
1175,1177,0,127.788,10.0,46.0,146.1,"LINESTRING (-8.650850500000001 41.1545611, -8.6510801 41.1544642, -8.6510935 41.154439, -8.6510885 41.1544092, -8.6507275 41.1539559, -8.650650799999999 41.1538873, -8.650615 41.1538732, -8.6503061 41.1539509)",7,3,3,0
1176,1158,0,180.419,44.4,14.6,196.5,"LINESTRING (-8.6533886 41.1550217, -8.653359 41.1549455, -8.653372600000001 41.1548585, -8.653426100000001 41.1547127, -8.6535589 41.154473, -8.6537031 41.1542733, -8.653829500000001 41.1540665, -8.6539219 41.1538532, -8.653977899999999 41.1536047, -8.6539888 41.1534918)",3,3,3,0
1176,1171,0,271.197,44.4,22.0,242.7,"LINESTRING (-8.6533886 41.1550217, -8.6534447 41.1550701, -8.6535057 41.1551112, -8.6535738 41.155136, -8.6536419 41.1551464, -8.653883799999999 41.1551639, -8.654457600000001 41.1551898, -8.6547369 41.1552024, -8.6547977 41.1551979, -8.6548531 41.1551868, -8.654930500000001 41.1551525, -8.6550016 41.1551102, -8.6550376 41.1550799, -8.6550647 41.1550442, -8.6551086 41.1549101, -8.6551422 41.1548073, -8.655218899999999 41.1545349, -8.6552331 41.1544846, -8.655254899999999 41.154433, -8.6552945 41.1543787, -8.655336 41.1543287, -8.6553953 41.1542773, -8.6555567 41.1542029, -8.6555939 41.1541804, -8.6556716 41.1541333)",3,4,3,0
1176,1175,0,241.106,10.0,86.8,103.6,"LINESTRING (-8.6533886 41.1550217, -8.652623999999999 41.1551838, -8.6523965 41.1551115, -8.652259900000001 41.1550958, -8.652108999999999 41.1550969, -8.651822599999999 41.1550987, -8.6516608 41.1550801, -8.651531500000001 41.1550493, -8.6513919 41.1549922, -8.651252299999999 41.1549136, -8.651088400000001 41.1548331, -8.651026399999999 41.1547779, -8.6509619 41.1547192, -8.650850500000001 41.1545611)",7,3,3,0
1177,1175,0,127.788,10.0,46.0,326.1,"LINESTRING (-8.6503061 41.1539509, -8.650615 41.1538732, -8.650650799999999 41.1538873, -8.6507275 41.1539559, -8.6510885 41.1544092, -8.6510935 41.154439, -8.6510801 41.1544642, -8.650850500000001 41.1545611)",7,3,2,0
1177,347,0,72.122,48.6,5.3,210.2,"LINESTRING (-8.6503061 41.1539509, -8.6503923 41.1538737, -8.6504899 41.1537269, -8.6507378 41.1533918)",4,2,2,0
1177,346,0,28.225,48.6,2.1,174.9,"LINESTRING (-8.6503061 41.1539509, -8.650338 41.1538641, -8.6503266 41.1538156, -8.650313000000001 41.1537748, -8.650277000000001 41.1537076)",4,2,2,2
1178,1179,0,79.931,39.2,7.3,213.1,"LINESTRING (-8.6518692 41.1568677, -8.652019599999999 41.1568104, -8.6520674 41.1567614, -8.652111100000001 41.1567108, -8.6521782 41.1566188, -8.6522028 41.1565705, -8.652213400000001 41.1565222, -8.6522028 41.1564479, -8.652201399999999 41.1563919, -8.6522367 41.1563573, -8.6523453 41.1563179)",0,3,2,0
1178,1145,0,72.913,39.2,6.7,332.4,"LINESTRING (-8.6518692 41.1568677, -8.651923699999999 41.156988, -8.6520353 41.1572077, -8.6520841 41.1573072, -8.652141 41.1573638, -8.652262800000001 41.1574354)",0,2,2,0
1179,1180,0,18.752,39.2,1.7,236.8,"LINESTRING (-8.6523453 41.1563179, -8.652428199999999 41.1562988, -8.6525281 41.1562279)",0,4,3,0
1179,1178,0,79.931,39.2,7.3,33.1,"LINESTRING (-8.6523453 41.1563179, -8.6522367 41.1563573, -8.652201399999999 41.1563919, -8.6522028 41.1564479, -8.652213400000001 41.1565222, -8.6522028 41.1565705, -8.6521782 41.1566188, -8.652111100000001 41.1567108, -8.6520674 41.1567614, -8.652019599999999 41.1568104, -8.6518692 41.1568677)",0,2,3,0
1179,769,0,70.841,44.4,5.7,77.9,"LINESTRING (-8.6523453 41.1563179, -8.652213400000001 41.1563207, -8.652073700000001 41.156331, -8.6518987 41.1563535, -8.651743700000001 41.156384, -8.6516219 41.1564159, -8.651525299999999 41.1564508)",3,3,3,0
1180,4146,0,17.022,44.4,1.4,285.0,"LINESTRING (-8.6525281 41.1562279, -8.6527245 41.1562675)",3,3,4,0
1180,1179,0,18.752,39.2,1.7,56.8,"LINESTRING (-8.6525281 41.1562279, -8.652428199999999 41.1562988, -8.6523453 41.1563179)",0,3,4,0
1180,1156,0,244.964,44.4,19.9,253.4,"LINESTRING (-8.6525281 41.1562279, -8.652583099999999 41.1561179, -8.652696000000001 41.1559612, -8.6528391 41.155817, -8.652999400000001 41.1557028, -8.653193099999999 41.1556261, -8.6533751 41.1556011, -8.6535475 41.155609, -8.653792299999999 41.1556392, -8.6541973 41.1556797, -8.6545746 41.1556963, -8.6550349 41.1556651)",3,3,4,0
1180,1155,0,86.945,44.4,7.0,342.6,"LINESTRING (-8.6525281 41.1562279, -8.6524444 41.1563899, -8.6524412 41.1564805, -8.652462099999999 41.1565711, -8.6525239 41.1566796, -8.652593 41.1567573, -8.652711699999999 41.1568211, -8.6528068 41.1568967)",3,2,4,0
1181,2297,0,11.786,44.4,1.0,71.2,"LINESTRING (-8.6510944 41.1580094, -8.6509611 41.1580435)",3,3,3,0
1181,1147,30,141.385,30.0,17.0,291.4,"LINESTRING (-8.6510944 41.1580094, -8.6511572 41.1580545, -8.6512613 41.1581156, -8.651818799999999 41.158248, -8.652112900000001 41.1583181, -8.6526535 41.1584699)",0,3,3,0
1181,1184,0,102.831,44.4,8.3,239.2,"LINESTRING (-8.6510944 41.1580094, -8.6517304 41.1577988, -8.6519744 41.157656, -8.6520834 41.1575825, -8.6521381 41.1575405)",3,3,3,0
1182,1145,0,215.54,44.4,17.5,133.0,"LINESTRING (-8.654143400000001 41.1587564, -8.653986700000001 41.158659, -8.6535379 41.1583809, -8.653067699999999 41.1580357, -8.652842100000001 41.1578798, -8.6524644 41.1575825, -8.652262800000001 41.1574354)",3,2,2,0
1182,1147,0,129.776,39.2,11.9,104.3,"LINESTRING (-8.654143400000001 41.1587564, -8.6538658 41.1587467, -8.653667799999999 41.1587283, -8.6535803 41.1587164, -8.653492699999999 41.1586974, -8.653138800000001 41.1586105, -8.652877 41.1585261, -8.6526535 41.1584699)",0,3,2,0
1183,4104,0,54.733,44.4,4.4,130.1,"LINESTRING (-8.6504952 41.1582244, -8.650449699999999 41.1582042, -8.6501337 41.1580808, -8.650077899999999 41.1580358, -8.6500173 41.1579217)",3,2,3,0
1183,2297,0,44.14,44.4,3.6,242.7,"LINESTRING (-8.6504952 41.1582244, -8.650554100000001 41.1581845, -8.6509611 41.1580435)",3,3,3,0
1183,2363,0,289.553,44.4,23.5,353.7,"LINESTRING (-8.6504952 41.1582244, -8.6503497 41.1585013, -8.650240399999999 41.1587688, -8.6502055 41.1588475, -8.65019 41.1589405, -8.6501822 41.1590823, -8.650168300000001 41.1593337, -8.6501553 41.1595033, -8.6503161 41.1599521, -8.6504037 41.1601567, -8.6504548 41.160238, -8.650727399999999 41.1605277, -8.6508509 41.1606597)",3,3,3,0
1184,1145,0,15.671,44.4,1.3,221.8,"LINESTRING (-8.6521381 41.1575405, -8.652262800000001 41.1574354)",3,2,2,0
1184,1147,0,112.915,39.2,10.4,337.3,"LINESTRING (-8.6521381 41.1575405, -8.6522626 41.1577783, -8.652399900000001 41.1581014, -8.6525313 41.1583625, -8.6526535 41.1584699)",0,3,2,0
1184,1181,0,102.831,44.4,8.3,59.2,"LINESTRING (-8.6521381 41.1575405, -8.6520834 41.1575825, -8.6519744 41.157656, -8.6517304 41.1577988, -8.6510944 41.1580094)",3,3,2,0
1185,1186,0,39.023,46.2,3.0,10.8,"LINESTRING (-8.6648867 41.1578375, -8.6647786 41.1581279, -8.664801300000001 41.1581742)",5,2,2,2
1185,695,0,87.142,46.2,6.8,154.4,"LINESTRING (-8.6648867 41.1578375, -8.6648681 41.1578084, -8.6648551 41.1577863, -8.6644954 41.1572159, -8.664436500000001 41.157131)",5,3,2,0
1186,751,0,18.736,46.2,1.5,333.2,"LINESTRING (-8.664801300000001 41.1581742, -8.664835099999999 41.1582246, -8.6649022 41.1583246)",5,2,2,0
1186,728,0,100.267,48.6,7.4,62.8,"LINESTRING (-8.664801300000001 41.1581742, -8.6647307 41.1581979, -8.664695399999999 41.1582118, -8.663736500000001 41.1585868)",4,3,2,2
1187,694,0,99.214,39.2,9.1,71.3,"LINESTRING (-8.665860199999999 41.1568196, -8.6649832 41.1571648, -8.6649406 41.157164, -8.6649016 41.1571498, -8.6648558 41.1570749)",0,3,1,0
1188,1758,0,21.538,44.4,1.7,262.6,"LINESTRING (-8.677342899999999 41.1539498, -8.677598 41.1539248)",3,2,2,0
1188,1757,0,77.749,44.4,6.3,60.9,"LINESTRING (-8.677342899999999 41.1539498, -8.6772635 41.1539689, -8.6771913 41.1539934, -8.6771434 41.1540134, -8.6768216 41.1541579, -8.676533900000001 41.1542895)",3,3,2,0
